title,date,content
How activist Palliser Capital may build shareholder value at Korean industrial giant Samsung C&T,"PUBLISHED SAT, DEC 9 20237:08 AM EST","Business: Samsung C&T Corp is a Korea-based company engaged in the trading of industrial goods. The company operates its business through a group of segments. These include engineering and construction, trading and investment, as well as fashion and resorts. Shares of the company do not trade in the U.S. Stock Market Value: $15.35 billion ($94.71 per share)"
CNBC Daily Open: AI to the rescue,"PUBLISHED FRI, DEC 8 20232:30 AM EST","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
"In a first for Singapore, livestreaming app 17LIVE goes public via SPAC merger","PUBLISHED FRI, DEC 8 202312:19 AM EST",
Buying property in Asia? Real estate specialists give their investment tips,"PUBLISHED THU, DEC 7 20237:59 PM EST",
"IBM was early to AI, then lost its way. CEO Arvind Krishna explains what’s next","PUBLISHED THU, DEC 7 20239:07 AM EST",
An EU wealth tax and the end of U.S. capitalism: One bank’s ‘outrageous’ predictions for 2024,"PUBLISHED TUE, DEC 5 20239:41 AM EST",
CNBC Daily Open: The rush for gold — and bitcoin,"PUBLISHED TUE, DEC 5 20232:30 AM EST","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
CNBC Daily Open: Too early to be betting on rate cuts?,"PUBLISHED MON, DEC 4 20232:26 AM EST","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
"CNBC Daily Open: U.S. economy is cooling, but may not fall off a cliff","PUBLISHED FRI, DEC 1 20232:25 AM EST","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
Market vulnerabilities and a possible U.S. recession: Strategists give their cautious predictions for 2024,"PUBLISHED WED, NOV 29 20235:14 AM EST",
CNBC Daily Open: AI schadenfreude is real,"PUBLISHED WED, NOV 29 20232:38 AM EST","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
CNBC Daily Open: An alternative to Altman,"PUBLISHED MON, NOV 20 20232:30 AM EST","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
China’s transition to EVs is so fast that Volkswagen is on track for its worst local sales in years,"PUBLISHED THU, NOV 16 20237:20 PM EST",
CNBC Daily Open: Markets spiked on October’s flat CPI,"PUBLISHED WED, NOV 15 20232:30 AM EST","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
"World economy to perform better than expected in 2024, says Goldman Sachs","PUBLISHED TUE, NOV 14 20231:54 AM EST",
"CNBC Daily Open: Strange, but good, things are happening in markets and the economy","PUBLISHED WED, NOV 8 20232:30 AM EST","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
CNBC Daily Open: Goolsbee’s ‘golden path’ is still visible,"PUBLISHED TUE, NOV 7 20237:05 PM EST","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
"CNBC Daily Open: The Fed keeps rates, markets celebrate","PUBLISHED THU, NOV 2 20233:30 AM EDT","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
CNBC Daily Open: Can stocks climb out of their three-month hole?,"PUBLISHED WED, NOV 1 20233:30 AM EDT","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
5 things to know before the stock market opens Tuesday,"PUBLISHED TUE, OCT 31 20237:10 AM EDT",
10-year Treasury yield inches higher as traders look to Fed meeting,"PUBLISHED TUE, OCT 31 20235:22 AM EDT","The U.S. 10-year Treasury yield rose modestly on Tuesday as traders assessed the latest economic data and awaited the Federal Reserve’s next rate decision. The yield on the 10-year Treasury
was up about 3 points at 4.909%. The 2-year Treasury
yield was trading more than 3 basis points higher at 5.071%. Yields and prices move in opposite directions. One basis point equals 0.01%."
CNBC Daily Open: Market bounce may not last,"PUBLISHED TUE, OCT 31 20233:30 AM EDT","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
"Bank of Japan increases flexibility on yield curve control, keeps rates unchanged","PUBLISHED MON, OCT 30 202311:57 PM EDT",
"Tesla shares drop 5% on Panasonic battery warning, down 18% since Q3 earnings report","PUBLISHED MON, OCT 30 20233:28 PM EDT",
CNBC Daily Open: Are things about to get more difficult?,"PUBLISHED MON, OCT 30 20232:00 AM EDT","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
WTO chief warns Israel-Hamas war could hurt global growth if conflict spills over,"PUBLISHED MON, OCT 30 20231:29 AM EDT",
"Global bond rout looks ‘tremendously dangerous’ for stocks, hedge fund manager warns","PUBLISHED FRI, OCT 27 20238:22 AM EDT",
Bank of Japan policymakers are meeting next week. Here’s what you need to know,"PUBLISHED THU, OCT 26 202310:15 PM EDT",
5 things to know before the stock market opens Monday,"PUBLISHED MON, OCT 23 20237:41 AM EDT",
"After blockbuster Microsoft deal, gaming giants are still sitting on $45 billion cash hoard","PUBLISHED FRI, OCT 20 20232:41 AM EDT",
"PC demand is back, says Acer CEO who sees robust growth in the ‘foreseeable future’","PUBLISHED FRI, OCT 20 202312:50 AM EDT",
"CNBC Daily Open: Earnings in full swing, Treasury yields hit new highs","PUBLISHED THU, OCT 19 20232:00 AM EDT","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
An ‘extended war’? Markets may be underestimating the Israel-Hamas conflict,"PUBLISHED WED, OCT 11 20234:33 AM EDT",
NBA can shift the balance of power in media with its next rights deal,"PUBLISHED FRI, OCT 6 20237:00 AM EDT",Sign up today for the new CNBC Sport Newsletter
CNBC Daily Open: High rates are breaking something new in markets,"PUBLISHED WED, OCT 4 20232:02 AM EDT","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
Japan’s property sector sees ‘golden period’ as foreign investments surge 45%,"PUBLISHED TUE, OCT 3 20238:40 PM EDT",
CNBC Daily Open: Heed the Russell 2000’s warning,"PUBLISHED TUE, OCT 3 20232:00 AM EDT","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
Bank of Japan hikes bond buying as benchmark yields hit decade peak,"PUBLISHED MON, OCT 2 20232:58 AM EDT",
Kelly Evans: The sovereign debt bubble is bursting,"PUBLISHED FRI, SEP 29 202310:29 AM EDT","Monday - Friday, 1:00 - 2:00 PM ET"
CNBC Daily Open: Long-term prospects are uncertain,"PUBLISHED FRI, SEP 29 20232:00 AM EDT","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
Jim Cramer’s top 10 things to watch in the stock market Thursday,"PUBLISHED THU, SEP 28 20239:11 AM EDT","Sign up for my Top 10 Morning Thoughts on the Market email newsletter for free (See here for a full list of the stocks at Jim Cramer’s Charitable Trust.) As a subscriber to the CNBC Investing Club with Jim Cramer, you will receive a trade alert before Jim makes a trade. Jim waits 45 minutes after sending a trade alert before buying or selling a stock in his charitable trust’s portfolio. If Jim has talked about a stock on CNBC TV, he waits 72 hours after issuing the trade alert before executing the trade. THE ABOVE INVESTING CLUB INFORMATION IS SUBJECT TO OUR TERMS AND CONDITIONS AND PRIVACY POLICY, TOGETHER WITH OUR DISCLAIMER.  NO FIDUCIARY OBLIGATION OR DUTY EXISTS, OR IS CREATED, BY VIRTUE OF YOUR RECEIPT OF ANY INFORMATION PROVIDED IN CONNECTION WITH THE INVESTING CLUB.  NO SPECIFIC OUTCOME OR PROFIT IS GUARANTEED."
CNBC Daily Open: September is ‘likely to remain messy’,"PUBLISHED THU, SEP 28 20232:00 AM EDT","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
CNBC Daily Open: Is tech the gift that keeps on giving?,"PUBLISHED WED, SEP 27 20232:01 AM EDT","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
CNBC Daily Open: Does the BOJ have a communication issue?,"PUBLISHED MON, SEP 25 20237:32 PM EDT","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
CNBC Daily Open: Banishing the AI hallucination,"PUBLISHED FRI, SEP 22 20232:14 AM EDT","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
‘The one risk I worry about’: Bond expert says Japan hiking cycle could spark a decade of repatriation,"PUBLISHED FRI, SEP 22 202312:37 AM EDT",
Bank of Japan leaves rates unchanged on concerns of ‘extremely high uncertainties’,"PUBLISHED THU, SEP 21 202311:01 PM EDT",
Wall Street’s ‘meh’ response to tech IPOs shows Silicon Valley’s valuation problem,"PUBLISHED THU, SEP 21 20234:29 PM EDT",
Kelly Evans: Who is really raising rates in Washington?,"PUBLISHED THU, SEP 21 202312:42 PM EDT","Monday - Friday, 1:00 - 2:00 PM ET"
Klaviyo rises 9% in muted NYSE debut after software vendor priced IPO at $30 a share,"PUBLISHED WED, SEP 20 202312:47 PM EDT",
"Global debt stock hit a record $307 trillion in the first half of 2023, top trade body says","PUBLISHED WED, SEP 20 20234:23 AM EDT",
CNBC Daily Open: An ‘immaculate disinflation’ amid uncertainty?,"PUBLISHED TUE, SEP 19 20232:04 AM EDT","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
"Bitcoin breaks above $27,000 for the first time in September","PUBLISHED MON, SEP 18 202312:25 PM EDT","Watch Daily: Monday - Friday, 3 PM ET"
CNBC Daily Open: Wall Street disagrees with main street,"PUBLISHED MON, SEP 18 20232:10 AM EDT","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
CNBC Daily Open: Markets were on mute for Apple’s new iPhones,"PUBLISHED WED, SEP 13 20232:02 AM EDT","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
CNBC Daily Open: High yields posed no threat to the tech rally,"PUBLISHED TUE, SEP 12 20232:23 AM EDT","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
CNBC Daily Open: Employers are holding on to workers — and it’s costing them,"PUBLISHED FRI, SEP 8 20232:02 AM EDT","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
CNBC Daily Open: Input prices are going up,"PUBLISHED THU, SEP 7 20232:00 AM EDT","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
CNBC Daily Open: Rising oil prices inflame inflation fears,"PUBLISHED WED, SEP 6 20232:03 AM EDT","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
Jim Cramer’s top 10 things to watch in the stock market Tuesday,"PUBLISHED TUE, SEP 5 20239:12 AM EDT","Sign up for my Top 10 Morning Thoughts on the Market email newsletter for free (See here for a full list of the stocks at Jim Cramer’s Charitable Trust.) As a subscriber to the CNBC Investing Club with Jim Cramer, you will receive a trade alert before Jim makes a trade. Jim waits 45 minutes after sending a trade alert before buying or selling a stock in his charitable trust’s portfolio. If Jim has talked about a stock on CNBC TV, he waits 72 hours after issuing the trade alert before executing the trade. THE ABOVE INVESTING CLUB INFORMATION IS SUBJECT TO OUR TERMS AND CONDITIONS AND PRIVACY POLICY, TOGETHER WITH OUR DISCLAIMER.  NO FIDUCIARY OBLIGATION OR DUTY EXISTS, OR IS CREATED, BY VIRTUE OF YOUR RECEIPT OF ANY INFORMATION PROVIDED IN CONNECTION WITH THE INVESTING CLUB.  NO SPECIFIC OUTCOME OR PROFIT IS GUARANTEED."
CNBC Daily Open: Jobs growth slowed down. Markets shot up,"PUBLISHED THU, AUG 31 20232:00 AM EDT","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
"Warren Buffett, who turns 93, is at the top of his game as he pushes Berkshire Hathaway to new heights","PUBLISHED WED, AUG 30 202311:43 AM EDT","Warren Buffett took control of Berkshire Hathaway
in 1965, and nearly six decades later as the “Oracle of Omaha” turned 93 on Wednesday, his conglomerate is stronger today than it’s ever been. Berkshire shares have roared back to an all-time high on record operating profit, making it the biggest nontech company by market capitalization. Buffett has been extremely active in the past year, wooing his followers with a slew of astute moves from buying underappreciated Japanese stocks to navigating a surge in interest rates skillfully. “He’s still at the top of his game. His mental acuity is sharp as ever,” said David Kass, a finance professor at the University of Maryland’s Robert H. Smith School of Business, who once held private lunches for his students and Buffett."
Tech IPOs are coming back — now they have to perform,"PUBLISHED MON, AUG 28 20237:00 AM EDT",
CNBC Daily Open: Jackson Hole anxiety overshadows Nvidia,"PUBLISHED FRI, AUG 25 20232:01 AM EDT","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
"CNBC Daily Open: With such high yields, why buy stocks?","PUBLISHED WED, AUG 23 20232:05 AM EDT","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
5 things to know before the stock market opens Tuesday,"PUBLISHED TUE, AUG 22 20237:26 AM EDT",
CNBC Daily Open: Rising yields couldn’t stifle excitement over Nvidia,"PUBLISHED TUE, AUG 22 20232:00 AM EDT","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
CNBC Daily Open: Rising yields can’t dampen excitement over Nvidia,"PUBLISHED MON, AUG 21 20237:46 PM EDT","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
"Arm files for Nasdaq listing, as SoftBank aims to sell shares in chip designer it bought for $32 billion","PUBLISHED MON, AUG 21 20234:29 PM EDT",
CNBC Daily Open: Unwelcome déjà vu in U.S. markets,"PUBLISHED MON, AUG 21 20232:00 AM EDT","This report is from today’s CNBC Daily Open, our new, international markets newsletter. CNBC Daily Open brings investors up to speed on everything they need to know, no matter where they are. Like what you see? You can subscribe here."
"A ‘momentous week’ ahead as the Fed, ECB and Bank of Japan near pivot point","PUBLISHED MON, JUL 24 20234:56 AM EDT",
Treasury yields rise as investors prepare for Fed meeting,"PUBLISHED MON, JUL 24 20234:18 AM EDT","U.S. Treasury yields rose Monday, ahead of the Federal Reserve’s meeting this week to discuss its monetary policy plans and announce its latest interest rate decision. The yield on the 10-year Treasury
rose by more than 3 basis points to 3.876%. The 2-year Treasury
yield gained more than 6 basis points at 4.917%. Yields and prices move in opposite directions. One basis point equals 0.01%."
